cellID,DSBDimension
17,1.34443
279,0.859713
410,0.386645
410,2.29902
410,2.42674
410,2.79364
410,1.67142
410,2.56413
522,1.66553
522,1.66553
522,1.66553
522,1.71529
522,1.51118
522,2.32874
522,0.57513
522,2.10448
522,3.47754
522,0.336093
657,0
657,0
657,3.12913
657,1.29066
657,0
657,3.12913
657,0.892371
1092,1.33211
1092,1.98555
1092,2.84515
1092,1.98555
1092,0.19037
1092,0.19037
1092,0.999178
1092,0.19037
1340,1.95168
1406,0.812485
1406,2.91391
1406,0.187442
1406,2.42003
1406,1.01421
1406,0.929421
1406,2.57707
1406,0.621076
1406,0.909318
1406,0.284736
1637,0.784293
1637,1.50646
1637,1.30086
1791,3.90004
1791,3.90004
2290,0.394514
2332,2.06024
2332,1.65175
2332,1.98703
2332,2.22887
3204,0.109473
3204,1.0707
3204,0.151693
3204,1.98927
3204,0.109473
3960,1.52614
3960,0.659886
3960,1.89621
3960,0.856447
3960,0
3960,0
3960,0.770322
4109,0.802335
4109,0.802335
4109,0.802335
4110,1.60513
4110,1.60513
4157,2.11049
4157,1.14594
4157,1.06373
4194,1.74073
4194,2.69517
4194,2.76416
4194,0.0138644
4215,2.56054
4249,2.99393
4249,0.877374
4249,0.846744
4249,0
4249,0.957308
4249,0.394365
4249,2.61467
4249,2.01718
4250,0.257593
4250,0.243897
4257,2.6526
4257,3.01368
4266,0.679727
4286,0.506249
4286,0.506249
4295,2.95216
4340,1.86826
4349,2.08215
4349,2.08215
4349,2.5892
4349,2.59417
4349,1.56712
4349,0.0429013
4349,2.04836
4349,2.65576
4354,3.0755
4354,0.933375
4354,2.99139
4354,2.99139
4355,2.27816
4355,1.48892
4356,2.55854
4361,0.121804
4376,0.722956
4376,3.19013
4376,1.16965
4376,2.86203
4378,1.71575
4378,2.64649
4378,2.64649
4382,1.1131
4382,1.1131
4382,0.659724
4382,0.404213
4382,1.1131
4382,2.40014
4382,0.659724
4382,1.54424
4387,2.06273
4387,1.08895
4387,2.01801
4387,1.19815
4387,2.40992
4387,1.68751
4387,0.624586
4387,2.53144
4387,2.54964
4389,1.45395
4389,3.07217
4392,3.19696
4392,1.92694
4392,1.10416
4392,2.82537
4392,2.16823
4392,1.36975
4392,1.36975
4392,1.36975
4398,0.820705
4405,0.962479
4407,0.611591
4407,1.15438
4411,0.710034
4413,2.7293
4413,3.55053
4413,2.7293
4413,4.06001
4413,0.998853
4414,2.68526
4418,2.16971
4418,1.88814
4418,1.50918
4436,3.00941
4442,2.21189
4446,0.692538
4446,0.336492
4447,2.41002
4454,0.278879
4457,1.75136
4461,2.58792
4461,0.199649
4461,4.08082
4465,0.870638
4465,4.1886
4468,3.17775
4468,2.26301
4468,2.46332
4468,3.02895
4468,3.02895
4469,1.76386
4471,0.253183
4471,1.45617
4471,3.06407
4471,1.30704
4471,0.125325
4471,1.14791
4474,1.80873
4474,1.80873
4475,1.26711
4475,4.66365
4475,3.10961
4475,3.8272
4475,1.86112
4476,2.8631
4476,2.6014
4477,3.19708
4484,1.32082
4484,2.10914
4484,3.09749
4491,3.13244
4491,3.05624
4491,2.71295
4491,2.05463
4491,1.13911
4491,1.78821
4491,2.43241
4491,3.05624
4491,2.35678
4491,2.71295
4491,2.33248
4491,2.71295
4491,3.07042
4491,2.31263
4491,3.67551
4494,2.60781
4496,1.88077
4497,1.82665
4497,0.817327
4497,2.93408
4497,2.78015
4497,0.817327
4497,0.707321
4497,2.5251
4497,2.32111
4498,2.56991
4498,2.56991
4498,2.56991
4498,2.56991
4498,1.27353
